order_id,customer_id,order_date,product_category,product_name,quantity,price,discount,payment_method,order_status,sales_person,warehouse,region
ORD-14198,CUST-1635,2026-07-18,Home Healthcare,Digital Vein Finder,2,42687.69,7.8,Credit Card,Delivered,Ramesh Rao,WH-Bhiwandi (West),West
ORD-14199,CUST-1465,2026-05-12,Infusion & Vascular,Dialysis Catheter,4,7865.65,5.3,UPI,Processing,Anjali Nair,WH-Kolkata (East),East
ORD-14200,CUST-1551,2025-11-20,Surgical & Critical Care,Laryngoscope Set,2,34777.47,11.7,UPI,Delivered,Anjali Nair,WH-Bengaluru (South),South
ORD-14201,CUST-1481,2026-05-18,Sterilization & Lab,Ultrasound Cleaner,5,36320.58,15.0,UPI,Delivered,Ramesh Rao,WH-Gurugram (North),North
ORD-14202,CUST-1232,2026-04-14,Orthopedic & Mobility,Cervical Traction Unit,3,14375.69,0.4,UPI,Returned,Sanjay Verma,WH-Gurugram (North),North
ORD-14203,CUST-1320,2026-07-06,Surgical & Critical Care,Surgical Electrocautery Unit,2,30049.61,12.9,COD,Returned,Anjali Nair,WH-Bengaluru (South),South
ORD-14204,CUST-1860,2026-06-22,Sterilization & Lab,Ultrasound Cleaner,3,41122.07,9.0,COD,Delivered,Sanjay Verma,WH-Kolkata (East),East
ORD-14205,CUST-1540,2026-06-13,Diagnostic & Monitoring,Pulse Oximeter,4,30338.57,11.1,Credit Card,Delivered,Anjali Nair,WH-Gurugram (North),North
ORD-14206,CUST-1507,2026-07-04,Diagnostic & Monitoring,Digital Blood Pressure Monitor,3,4088.65,4.7,COD,Delivered,Priya Sharma,WH-Bhiwandi (West),West
ORD-14207,CUST-1963,2025-05-22,Surgical & Critical Care,Surgical Electrocautery Unit,4,11474.27,7.7,Debit Card,Returned,Ramesh Rao,WH-Bengaluru (South),South
ORD-14208,CUST-1082,2026-03-18,Orthopedic & Mobility,Motorized Wheelchair,2,19113.02,0.8,Debit Card,Returned,Anjali Nair,WH-Gurugram (North),North
ORD-14209,CUST-1894,2026-03-29,Surgical & Critical Care,Defibrillator & AED,3,18432.08,13.2,COD,Shipped,Ramesh Rao,WH-Bengaluru (South),South
ORD-14210,CUST-1321,2025-03-13,Sterilization & Lab,Ultrasound Cleaner,5,26132.13,4.2,COD,Cancelled,Vikram Patel,WH-Gurugram (North),North
ORD-14211,CUST-1947,2026-04-22,Diagnostic & Monitoring,Digital Spirometer,5,2965.46,4.4,COD,Returned,Priya Sharma,WH-Kolkata (East),East
ORD-14212,CUST-1874,2025-09-26,Diagnostic & Monitoring,Multi-Para Patient Monitor,2,29564.9,8.8,Net Banking,Delivered,Ramesh Rao,WH-Gurugram (North),North
ORD-14213,CUST-1741,2026-02-06,Diagnostic & Monitoring,Single-Channel ECG Machine,2,42716.78,2.0,COD,Delivered,Anjali Nair,WH-Kolkata (East),East
ORD-14214,CUST-1063,2026-04-16,Diabetes Care,Lancet Device,2,27425.73,1.0,UPI,Processing,Anjali Nair,WH-Bhiwandi (West),West
ORD-14215,CUST-1932,2026-07-20,Home Healthcare,Electric Heating Pad,5,6347.11,12.9,COD,Processing,Ramesh Rao,WH-Kolkata (East),East
ORD-14216,CUST-1104,2026-07-18,Respiratory Care,Auto CPAP Machine,1,18722.66,12.0,Credit Card,Delivered,Vikram Patel,WH-Bhiwandi (West),West
ORD-14217,CUST-1768,2026-02-26,Surgical & Critical Care,Electric Suction Apparatus,4,42327.8,5.2,Debit Card,Cancelled,Priya Sharma,WH-Bengaluru (South),South
ORD-14218,CUST-1599,2026-04-13,Surgical & Critical Care,LED Surgical OT Light,3,26124.09,0.0,Credit Card,Returned,Anjali Nair,WH-Kolkata (East),East
ORD-14219,CUST-1843,2026-04-24,Surgical & Critical Care,Electric Suction Apparatus,2,40049.44,10.1,COD,Shipped,Sanjay Verma,WH-Bhiwandi (West),West
ORD-14220,CUST-1488,2026-05-28,Diagnostic & Monitoring,Digital Spirometer,4,24482.53,8.9,UPI,Returned,Ramesh Rao,WH-Bengaluru (South),South
ORD-14221,CUST-1568,2026-02-12,Diabetes Care,Insulin Pump,4,44578.05,0.7,COD,Cancelled,Vikram Patel,WH-Bhiwandi (West),West
ORD-14222,CUST-1457,2026-04-17,Diabetes Care,Lancet Device,4,43643.06,11.5,Debit Card,Processing,Sanjay Verma,WH-Bhiwandi (West),West
ORD-14223,CUST-1492,2026-03-19,Infusion & Vascular,IV Cannula (18G-24G),4,30860.36,11.2,Debit Card,Shipped,Ramesh Rao,WH-Gurugram (North),North
ORD-14224,CUST-1699,2025-10-07,Respiratory Care,High-Flow Nasal Cannula System,2,42827.85,7.9,COD,Delivered,Vikram Patel,WH-Kolkata (East),East
ORD-14225,CUST-1051,2025-07-06,Diagnostic & Monitoring,Multi-Para Patient Monitor,1,36442.49,0.2,Debit Card,Delivered,Sanjay Verma,WH-Kolkata (East),East
ORD-14226,CUST-1517,2025-12-03,Diagnostic & Monitoring,Single-Channel ECG Machine,3,22578.66,12.7,Net Banking,Returned,Anjali Nair,WH-Gurugram (North),North
ORD-14227,CUST-1056,2026-05-29,Infusion & Vascular,Central Venous Catheter Kit,4,11581.37,10.4,UPI,Shipped,Anjali Nair,WH-Bhiwandi (West),West
ORD-14228,CUST-1193,2026-05-16,Respiratory Care,Portable Oxygen Concentrator (5L),4,33762.5,10.4,COD,Returned,Ramesh Rao,WH-Bhiwandi (West),West
ORD-14229,CUST-1942,2025-10-01,Diagnostic & Monitoring,Infrared Non-Contact Thermometer,1,42983.37,14.4,UPI,Returned,Priya Sharma,WH-Bhiwandi (West),West
ORD-14230,CUST-1500,2026-07-18,Diagnostic & Monitoring,Digital Spirometer,3,1656.88,4.8,Debit Card,Returned,Vikram Patel,WH-Kolkata (East),East
ORD-14231,CUST-1437,2026-06-28,Surgical & Critical Care,LED Surgical OT Light,4,7614.71,12.2,UPI,Delivered,Vikram Patel,WH-Gurugram (North),North
ORD-14232,CUST-1825,2025-12-05,Diagnostic & Monitoring,Multi-Para Patient Monitor,4,21056.07,13.0,COD,Shipped,Anjali Nair,WH-Gurugram (North),North
ORD-14233,CUST-1011,2025-04-20,Home Healthcare,Digital Vein Finder,3,7111.19,5.9,UPI,Delivered,Ramesh Rao,WH-Kolkata (East),East
ORD-14234,CUST-1352,2026-06-28,Respiratory Care,Compressor Nebulizer,5,15149.35,10.9,UPI,Cancelled,Anjali Nair,WH-Gurugram (North),North
ORD-14235,CUST-1907,2026-05-08,Surgical & Critical Care,Surgical Electrocautery Unit,2,36112.49,12.9,COD,Shipped,Vikram Patel,WH-Gurugram (North),North
ORD-14236,CUST-1636,2025-08-25,Diabetes Care,Lancet Device,1,41469.18,14.0,Net Banking,Delivered,Anjali Nair,WH-Gurugram (North),North
ORD-14237,CUST-1174,2026-03-17,Diagnostic & Monitoring,Infrared Non-Contact Thermometer,4,3727.08,5.0,Debit Card,Shipped,Ramesh Rao,WH-Gurugram (North),North
ORD-14238,CUST-1306,2026-07-11,Home Healthcare,Digital Vein Finder,1,31634.3,4.0,COD,Returned,Sanjay Verma,WH-Bhiwandi (West),West
ORD-14239,CUST-1033,2026-02-06,Infusion & Vascular,Central Venous Catheter Kit,1,30684.03,12.4,COD,Delivered,Ramesh Rao,WH-Gurugram (North),North
ORD-14240,CUST-1968,2026-01-26,Respiratory Care,Mesh Nebulizer,2,27814.42,1.1,Credit Card,Delivered,Ramesh Rao,WH-Kolkata (East),East
ORD-14241,CUST-1970,2025-06-14,Diagnostic & Monitoring,Digital Otoscope,3,10453.74,9.5,Debit Card,Cancelled,Anjali Nair,WH-Bhiwandi (West),West
ORD-14242,CUST-1740,2025-01-02,Respiratory Care,Auto CPAP Machine,1,17346.15,8.6,COD,Returned,Ramesh Rao,WH-Bhiwandi (West),West
ORD-14243,CUST-1073,2026-05-05,Infusion & Vascular,IV Cannula (18G-24G),4,22645.26,11.0,Net Banking,Returned,Ramesh Rao,WH-Gurugram (North),North
ORD-14244,CUST-1554,2026-07-20,Surgical & Critical Care,Anesthesia Workstation,1,31202.6,0.4,Debit Card,Delivered,Vikram Patel,WH-Kolkata (East),East
ORD-14245,CUST-1441,2026-04-10,Surgical & Critical Care,Surgical Electrocautery Unit,1,7023.98,10.5,UPI,Delivered,Vikram Patel,WH-Bengaluru (South),South
ORD-14246,CUST-1127,2025-09-15,Diagnostic & Monitoring,Vascular Doppler,1,9691.35,2.0,Net Banking,Processing,Priya Sharma,WH-Kolkata (East),East
ORD-14247,CUST-1740,2026-07-12,Respiratory Care,Portable Oxygen Concentrator (5L),3,11935.27,13.0,Credit Card,Delivered,Priya Sharma,WH-Bengaluru (South),South
ORD-14248,CUST-1723,2026-01-02,Diagnostic & Monitoring,Digital Blood Pressure Monitor,3,16948.64,5.2,Credit Card,Cancelled,Priya Sharma,WH-Gurugram (North),North
ORD-14249,CUST-1482,2026-02-10,Diagnostic & Monitoring,Stethoscope (Cardiology Grade),4,15820.72,9.5,Net Banking,Delivered,Priya Sharma,WH-Bhiwandi (West),West
ORD-14250,CUST-1739,2026-01-06,Diagnostic & Monitoring,Capnograph Monitor,2,6000.27,10.8,Net Banking,Returned,Anjali Nair,WH-Kolkata (East),East
ORD-14251,CUST-1996,2025-04-25,Surgical & Critical Care,LED Surgical OT Light,5,18672.15,4.1,Credit Card,Returned,Priya Sharma,WH-Bengaluru (South),South
ORD-14252,CUST-1596,2025-05-18,Respiratory Care,Mesh Nebulizer,5,25541.52,13.9,UPI,Shipped,Anjali Nair,WH-Bhiwandi (West),West
ORD-14253,CUST-1199,2026-05-03,Diagnostic & Monitoring,Digital Spirometer,3,44722.64,13.2,Credit Card,Returned,Priya Sharma,WH-Bhiwandi (West),West
ORD-14254,CUST-1382,2026-05-07,Orthopedic & Mobility,Folding Lightweight Wheelchair,2,6623.85,12.3,Net Banking,Processing,Vikram Patel,WH-Bengaluru (South),South
ORD-14255,CUST-1128,2025-10-11,Orthopedic & Mobility,Folding Lightweight Wheelchair,1,13798.4,6.1,COD,Cancelled,Priya Sharma,WH-Bhiwandi (West),West
ORD-14256,CUST-1852,2026-06-10,Diabetes Care,Lancet Device,1,41116.3,8.4,UPI,Returned,Ramesh Rao,WH-Bengaluru (South),South
ORD-14257,CUST-1620,2025-07-10,Diagnostic & Monitoring,Multi-Para Patient Monitor,2,17453.26,8.2,COD,Delivered,Priya Sharma,WH-Gurugram (North),North
ORD-14258,CUST-1704,2025-06-09,Orthopedic & Mobility,Walking Frame with Castors,5,36793.73,5.0,UPI,Delivered,Anjali Nair,WH-Bengaluru (South),South
ORD-14259,CUST-1622,2026-05-01,Diagnostic & Monitoring,Multi-Para Patient Monitor,5,21010.52,14.6,COD,Processing,Priya Sharma,WH-Bhiwandi (West),West
ORD-14260,CUST-1026,2026-06-04,Surgical & Critical Care,Defibrillator & AED,5,17915.24,7.8,UPI,Delivered,Ramesh Rao,WH-Bhiwandi (West),West
ORD-14261,CUST-1448,2025-02-03,Sterilization & Lab,Digital Centrifuge Machine,4,13424.73,2.0,Credit Card,Cancelled,Vikram Patel,WH-Bengaluru (South),South
ORD-14262,CUST-1719,2026-04-14,Respiratory Care,Suction Machine,2,38915.08,8.6,UPI,Delivered,Ramesh Rao,WH-Bengaluru (South),South
ORD-14263,CUST-1393,2026-01-08,Surgical & Critical Care,LED Surgical OT Light,3,32342.12,4.9,Debit Card,Cancelled,Sanjay Verma,WH-Bengaluru (South),South
ORD-14264,CUST-1387,2026-07-17,Respiratory Care,Portable Oxygen Concentrator (5L),4,28857.06,8.4,Credit Card,Shipped,Ramesh Rao,WH-Kolkata (East),East
ORD-14265,CUST-1553,2026-01-02,Diabetes Care,Insulin Pump,3,40315.46,9.9,Debit Card,Delivered,Sanjay Verma,WH-Kolkata (East),East
ORD-14266,CUST-1213,2026-06-18,Respiratory Care,Compressor Nebulizer,5,35171.66,9.6,COD,Returned,Vikram Patel,WH-Gurugram (North),North
ORD-14267,CUST-1088,2026-01-21,Orthopedic & Mobility,Folding Lightweight Wheelchair,2,15070.51,0.5,COD,Delivered,Priya Sharma,WH-Gurugram (North),North
ORD-14268,CUST-1279,2026-04-08,Surgical & Critical Care,Anesthesia Workstation,3,1457.26,8.7,UPI,Delivered,Anjali Nair,WH-Kolkata (East),East
ORD-14269,CUST-1653,2025-04-28,Diagnostic & Monitoring,Vascular Doppler,4,35653.05,13.5,Net Banking,Cancelled,Vikram Patel,WH-Bengaluru (South),South
ORD-14270,CUST-1510,2025-05-15,Infusion & Vascular,Volumetric Infusion Pump,2,27383.13,11.9,UPI,Cancelled,Anjali Nair,WH-Bhiwandi (West),West
ORD-14271,CUST-1831,2026-03-25,Surgical & Critical Care,Surgical Electrocautery Unit,5,19837.37,8.3,UPI,Shipped,Ramesh Rao,WH-Bengaluru (South),South
ORD-14272,CUST-1533,2025-08-22,Diagnostic & Monitoring,Capnograph Monitor,2,30311.4,12.8,Credit Card,Returned,Priya Sharma,WH-Bhiwandi (West),West
ORD-14273,CUST-1005,2026-03-17,Respiratory Care,Portable Oxygen Concentrator (5L),1,36353.01,12.3,Credit Card,Delivered,Sanjay Verma,WH-Bengaluru (South),South
ORD-14274,CUST-1621,2025-01-20,Respiratory Care,High-Flow Nasal Cannula System,1,40354.45,11.4,Credit Card,Returned,Priya Sharma,WH-Bhiwandi (West),West
ORD-14275,CUST-1783,2026-04-26,Respiratory Care,Portable Oxygen Concentrator (5L),3,40497.68,14.8,UPI,Delivered,Priya Sharma,WH-Bhiwandi (West),West
ORD-14276,CUST-1154,2026-06-12,Diagnostic & Monitoring,Vascular Doppler,2,41852.43,4.5,COD,Delivered,Ramesh Rao,WH-Bengaluru (South),South
ORD-14277,CUST-1960,2026-02-25,Orthopedic & Mobility,TENS Physiotherapy Unit,3,38872.58,7.1,COD,Returned,Vikram Patel,WH-Bhiwandi (West),West
ORD-14278,CUST-1130,2025-10-12,Surgical & Critical Care,Electric Suction Apparatus,2,5365.02,11.6,UPI,Cancelled,Vikram Patel,WH-Bhiwandi (West),West
ORD-14279,CUST-1018,2026-05-31,Sterilization & Lab,UV Sterilizer Box,2,22951.63,7.5,Net Banking,Cancelled,Sanjay Verma,WH-Bhiwandi (West),West
ORD-14280,CUST-1398,2026-03-16,Diagnostic & Monitoring,Pulse Oximeter,2,39251.55,9.4,UPI,Delivered,Vikram Patel,WH-Kolkata (East),East
ORD-14281,CUST-1981,2025-05-11,Diagnostic & Monitoring,Multi-Para Patient Monitor,4,36559.26,13.2,Credit Card,Delivered,Vikram Patel,WH-Kolkata (East),East
ORD-14282,CUST-1651,2026-01-17,Diagnostic & Monitoring,Digital Spirometer,3,24768.68,2.5,COD,Shipped,Anjali Nair,WH-Kolkata (East),East
ORD-14283,CUST-1393,2026-03-15,Surgical & Critical Care,Laryngoscope Set,2,27251.79,0.9,UPI,Delivered,Anjali Nair,WH-Gurugram (North),North
ORD-14284,CUST-1625,2026-07-07,Diagnostic & Monitoring,Single-Channel ECG Machine,1,5319.92,0.4,Credit Card,Processing,Anjali Nair,WH-Bengaluru (South),South
ORD-14285,CUST-1611,2025-11-19,Infusion & Vascular,Central Venous Catheter Kit,5,34662.45,0.4,Debit Card,Delivered,Ramesh Rao,WH-Bengaluru (South),South
ORD-14286,CUST-1159,2026-01-01,Diagnostic & Monitoring,Infrared Non-Contact Thermometer,2,15569.08,12.8,COD,Delivered,Sanjay Verma,WH-Kolkata (East),East
ORD-14287,CUST-1354,2026-03-13,Respiratory Care,High-Flow Nasal Cannula System,5,12512.9,12.3,Credit Card,Cancelled,Anjali Nair,WH-Kolkata (East),East
ORD-14288,CUST-1970,2026-06-12,Surgical & Critical Care,Electric Suction Apparatus,3,43156.42,9.9,Debit Card,Returned,Sanjay Verma,WH-Gurugram (North),North
ORD-14289,CUST-1184,2026-06-23,Infusion & Vascular,Dialysis Catheter,3,900.89,10.7,Debit Card,Processing,Vikram Patel,WH-Kolkata (East),East
ORD-14290,CUST-1897,2026-06-30,Surgical & Critical Care,Laryngoscope Set,3,3183.74,3.3,COD,Delivered,Vikram Patel,WH-Kolkata (East),East
ORD-14291,CUST-1969,2026-07-18,Diagnostic & Monitoring,Digital Otoscope,3,34595.8,14.1,Net Banking,Delivered,Ramesh Rao,WH-Bhiwandi (West),West
ORD-14292,CUST-1203,2025-03-22,Diagnostic & Monitoring,Vascular Doppler,4,44021.31,14.2,UPI,Cancelled,Sanjay Verma,WH-Bengaluru (South),South
ORD-14293,CUST-1545,2025-11-22,Diagnostic & Monitoring,Vascular Doppler,3,13934.75,1.9,Debit Card,Processing,Sanjay Verma,WH-Gurugram (North),North
ORD-14294,CUST-1247,2026-03-07,Infusion & Vascular,Syringe Driver Pump,1,37034.73,14.9,Debit Card,Returned,Sanjay Verma,WH-Kolkata (East),East
ORD-14295,CUST-1540,2026-05-06,Diagnostic & Monitoring,Digital Blood Pressure Monitor,5,6567.4,10.5,Net Banking,Returned,Vikram Patel,WH-Bengaluru (South),South
ORD-14296,CUST-1743,2026-06-22,Home Healthcare,Peak Flow Meter,2,21501.84,1.7,UPI,Delivered,Priya Sharma,WH-Bengaluru (South),South
ORD-14297,CUST-1845,2025-07-09,Sterilization & Lab,Digital Centrifuge Machine,1,21287.47,4.8,Credit Card,Delivered,Priya Sharma,WH-Kolkata (East),East
ORD-14298,CUST-1415,2026-03-25,Surgical & Critical Care,Pulse Generator Pacemaker,3,37897.25,13.9,COD,Delivered,Sanjay Verma,WH-Bhiwandi (West),West
ORD-14299,CUST-1226,2026-02-26,Respiratory Care,BiPAP Machine,3,6792.95,14.9,Debit Card,Shipped,Ramesh Rao,WH-Kolkata (East),East
ORD-14300,CUST-1612,2026-01-03,Diagnostic & Monitoring,Digital Otoscope,3,7354.26,10.6,Credit Card,Cancelled,Vikram Patel,WH-Gurugram (North),North
ORD-14301,CUST-1095,2026-05-17,Orthopedic & Mobility,Motorized Wheelchair,4,33762.33,12.4,UPI,Cancelled,Priya Sharma,WH-Kolkata (East),East
ORD-14302,CUST-1989,2025-04-05,Respiratory Care,Mesh Nebulizer,1,40143.37,11.0,Debit Card,Cancelled,Sanjay Verma,WH-Kolkata (East),East
ORD-14303,CUST-1828,2026-02-26,Diagnostic & Monitoring,Vascular Doppler,3,16253.19,10.3,Credit Card,Delivered,Vikram Patel,WH-Bengaluru (South),South
ORD-14304,CUST-1275,2025-12-28,Diabetes Care,Insulin Pump,1,7603.86,3.3,UPI,Returned,Sanjay Verma,WH-Kolkata (East),East
ORD-14305,CUST-1373,2026-05-29,Orthopedic & Mobility,Folding Lightweight Wheelchair,3,26072.81,6.2,COD,Delivered,Priya Sharma,WH-Bhiwandi (West),West
ORD-14306,CUST-1839,2026-04-25,Respiratory Care,Mesh Nebulizer,2,22983.1,10.0,Credit Card,Delivered,Priya Sharma,WH-Kolkata (East),East
ORD-14307,CUST-1266,2025-10-25,Surgical & Critical Care,Defibrillator & AED,2,33169.75,5.9,Net Banking,Returned,Ramesh Rao,WH-Bhiwandi (West),West
ORD-14308,CUST-1377,2026-05-22,Diagnostic & Monitoring,Vascular Doppler,4,9242.72,12.7,Debit Card,Delivered,Anjali Nair,WH-Gurugram (North),North
ORD-14309,CUST-1946,2026-07-21,Surgical & Critical Care,Pulse Generator Pacemaker,1,12072.59,8.9,UPI,Delivered,Vikram Patel,WH-Bhiwandi (West),West
ORD-14310,CUST-1762,2026-03-30,Surgical & Critical Care,Laryngoscope Set,5,29238.84,14.8,Net Banking,Delivered,Ramesh Rao,WH-Kolkata (East),East
ORD-14311,CUST-1105,2025-12-31,Diagnostic & Monitoring,Digital Spirometer,3,3479.81,14.4,Credit Card,Delivered,Vikram Patel,WH-Bengaluru (South),South
ORD-14312,CUST-1059,2025-10-11,Orthopedic & Mobility,TENS Physiotherapy Unit,5,31176.58,6.6,Debit Card,Delivered,Sanjay Verma,WH-Gurugram (North),North
ORD-14313,CUST-1085,2026-07-03,Sterilization & Lab,Tabletop Steam Autoclave,1,35162.39,11.5,Credit Card,Delivered,Vikram Patel,WH-Bengaluru (South),South
ORD-14314,CUST-1784,2026-02-25,Surgical & Critical Care,Surgical Stapler,1,27577.04,11.2,Debit Card,Delivered,Ramesh Rao,WH-Bengaluru (South),South
ORD-14315,CUST-1651,2026-06-22,Respiratory Care,Auto CPAP Machine,2,42006.84,11.2,COD,Delivered,Ramesh Rao,WH-Bhiwandi (West),West
ORD-14316,CUST-1093,2025-02-28,Surgical & Critical Care,Defibrillator & AED,3,23927.5,6.5,Net Banking,Delivered,Ramesh Rao,WH-Gurugram (North),North
ORD-14317,CUST-1585,2026-07-11,Diagnostic & Monitoring,Digital Spirometer,5,27747.3,3.8,Net Banking,Delivered,Vikram Patel,WH-Bhiwandi (West),West
ORD-14318,CUST-1877,2026-06-24,Diagnostic & Monitoring,Continuous Glucose Monitor (CGM),5,24291.91,5.1,Net Banking,Shipped,Vikram Patel,WH-Bengaluru (South),South
ORD-14319,CUST-1828,2026-07-20,Surgical & Critical Care,Laryngoscope Set,3,41872.1,2.1,Net Banking,Returned,Anjali Nair,WH-Bengaluru (South),South
ORD-14320,CUST-1153,2026-04-21,Sterilization & Lab,Digital Centrifuge Machine,3,21243.64,5.4,COD,Shipped,Vikram Patel,WH-Kolkata (East),East
ORD-14321,CUST-1496,2026-02-16,Surgical & Critical Care,Defibrillator & AED,2,1807.03,3.4,Credit Card,Returned,Vikram Patel,WH-Gurugram (North),North
ORD-14322,CUST-1009,2026-05-24,Home Healthcare,Electric Heating Pad,1,41367.0,7.5,COD,Delivered,Priya Sharma,WH-Bengaluru (South),South
ORD-14323,CUST-1430,2026-07-04,Surgical & Critical Care,Defibrillator & AED,2,34874.54,1.9,Credit Card,Returned,Vikram Patel,WH-Gurugram (North),North
ORD-14324,CUST-1011,2026-03-02,Diagnostic & Monitoring,Digital Spirometer,3,39224.39,5.9,Debit Card,Processing,Priya Sharma,WH-Bhiwandi (West),West
ORD-14325,CUST-1145,2026-04-02,Respiratory Care,Incentive Spirometer,1,39840.41,7.9,UPI,Returned,Ramesh Rao,WH-Bhiwandi (West),West
ORD-14326,CUST-1034,2026-01-19,Infusion & Vascular,Volumetric Infusion Pump,3,10183.13,2.2,UPI,Cancelled,Sanjay Verma,WH-Bhiwandi (West),West
ORD-14327,CUST-1167,2026-04-28,Diagnostic & Monitoring,Capnograph Monitor,1,23137.42,10.6,UPI,Cancelled,Sanjay Verma,WH-Kolkata (East),East
ORD-14328,CUST-1011,2026-01-05,Orthopedic & Mobility,Cervical Traction Unit,1,41415.5,0.5,COD,Delivered,Vikram Patel,WH-Bengaluru (South),South
ORD-14329,CUST-1248,2026-05-02,Home Healthcare,Peak Flow Meter,4,44692.98,0.8,Debit Card,Delivered,Priya Sharma,WH-Bhiwandi (West),West
ORD-14330,CUST-1026,2026-03-14,Sterilization & Lab,Ultrasound Cleaner,5,11867.75,6.2,UPI,Cancelled,Anjali Nair,WH-Gurugram (North),North
ORD-14331,CUST-1813,2026-07-12,Home Healthcare,Electric Heating Pad,4,23911.26,5.2,Debit Card,Delivered,Sanjay Verma,WH-Bhiwandi (West),West
ORD-14332,CUST-1453,2026-07-06,Home Healthcare,Peak Flow Meter,1,769.19,10.6,Credit Card,Shipped,Sanjay Verma,WH-Gurugram (North),North
ORD-14333,CUST-1805,2024-10-18,Surgical & Critical Care,Electric Suction Apparatus,5,17763.75,7.5,Credit Card,Returned,Vikram Patel,WH-Gurugram (North),North
ORD-14334,CUST-1240,2026-07-02,Respiratory Care,Portable Oxygen Concentrator (5L),1,17932.14,2.6,Net Banking,Cancelled,Sanjay Verma,WH-Bhiwandi (West),West
ORD-14335,CUST-1737,2025-03-14,Diagnostic & Monitoring,Multi-Para Patient Monitor,2,22339.37,6.2,Net Banking,Delivered,Ramesh Rao,WH-Bengaluru (South),South
ORD-14336,CUST-1869,2025-12-06,Orthopedic & Mobility,Walking Frame with Castors,2,9874.66,0.6,Debit Card,Returned,Ramesh Rao,WH-Bengaluru (South),South
ORD-14337,CUST-1270,2026-01-12,Diagnostic & Monitoring,Fetal Doppler Heart Rate Monitor,3,13531.63,3.4,Credit Card,Delivered,Anjali Nair,WH-Bhiwandi (West),West
ORD-14338,CUST-1903,2025-08-05,Infusion & Vascular,IV Cannula (18G-24G),4,33257.03,3.0,COD,Shipped,Anjali Nair,WH-Bengaluru (South),South
ORD-14339,CUST-1665,2025-11-25,Surgical & Critical Care,Surgical Electrocautery Unit,1,21162.39,2.2,Net Banking,Delivered,Vikram Patel,WH-Bhiwandi (West),West
ORD-14340,CUST-1997,2026-07-15,Home Healthcare,Peak Flow Meter,4,41407.69,10.6,Net Banking,Shipped,Priya Sharma,WH-Kolkata (East),East
ORD-14341,CUST-1149,2025-10-19,Respiratory Care,Incentive Spirometer,2,38793.13,2.8,UPI,Cancelled,Anjali Nair,WH-Bhiwandi (West),West
ORD-14342,CUST-1855,2025-10-02,Diagnostic & Monitoring,Capnograph Monitor,2,38165.79,11.3,Debit Card,Delivered,Anjali Nair,WH-Kolkata (East),East
ORD-14343,CUST-1582,2026-02-03,Orthopedic & Mobility,Cervical Traction Unit,2,36060.2,1.0,Debit Card,Shipped,Vikram Patel,WH-Gurugram (North),North
ORD-14344,CUST-1432,2025-11-08,Diabetes Care,Lancet Device,5,28899.67,5.3,Debit Card,Returned,Priya Sharma,WH-Bhiwandi (West),West
ORD-14345,CUST-1097,2026-01-16,Orthopedic & Mobility,Walking Frame with Castors,5,6276.1,1.7,Net Banking,Cancelled,Vikram Patel,WH-Gurugram (North),North
ORD-14346,CUST-1329,2026-04-26,Diagnostic & Monitoring,Digital Blood Pressure Monitor,1,9225.08,1.5,UPI,Processing,Priya Sharma,WH-Bengaluru (South),South
ORD-14347,CUST-1716,2026-01-15,Infusion & Vascular,Syringe Driver Pump,1,18641.61,12.1,Net Banking,Delivered,Sanjay Verma,WH-Kolkata (East),East
ORD-14348,CUST-1007,2026-07-17,Diabetes Care,Insulin Pump,3,12893.08,6.6,Credit Card,Shipped,Anjali Nair,WH-Gurugram (North),North
ORD-14349,CUST-1621,2026-07-02,Respiratory Care,Auto CPAP Machine,4,35610.23,3.1,COD,Shipped,Vikram Patel,WH-Gurugram (North),North
ORD-14350,CUST-1459,2026-07-20,Infusion & Vascular,Volumetric Infusion Pump,2,29265.95,12.4,Credit Card,Delivered,Ramesh Rao,WH-Bengaluru (South),South
ORD-14351,CUST-1442,2025-02-10,Home Healthcare,Electric Heating Pad,3,13504.63,7.9,Net Banking,Shipped,Priya Sharma,WH-Gurugram (North),North
ORD-14352,CUST-1974,2025-04-29,Diagnostic & Monitoring,Single-Channel ECG Machine,1,7497.26,11.8,COD,Returned,Sanjay Verma,WH-Gurugram (North),North
ORD-14353,CUST-1426,2025-09-05,Orthopedic & Mobility,Folding Lightweight Wheelchair,4,15957.89,10.8,Credit Card,Processing,Priya Sharma,WH-Kolkata (East),East
ORD-14354,CUST-1481,2026-04-19,Diabetes Care,Insulin Pump,1,41267.3,2.7,Credit Card,Returned,Anjali Nair,WH-Kolkata (East),East
ORD-14355,CUST-1918,2025-10-21,Sterilization & Lab,Digital Centrifuge Machine,4,38396.54,11.2,Credit Card,Delivered,Priya Sharma,WH-Bengaluru (South),South
ORD-14356,CUST-1495,2025-05-10,Diabetes Care,Blood Glucose Meter Kit,5,24247.67,0.5,Credit Card,Returned,Ramesh Rao,WH-Gurugram (North),North
ORD-14357,CUST-1187,2024-11-23,Respiratory Care,Incentive Spirometer,4,36593.16,5.9,COD,Returned,Priya Sharma,WH-Bhiwandi (West),West
ORD-14358,CUST-1175,2026-05-27,Sterilization & Lab,UV Sterilizer Box,5,38038.81,6.0,COD,Returned,Vikram Patel,WH-Kolkata (East),East
